HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupNumber,GroupSize,Deck,Side
Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,3903,6,G,P
Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,False,3904,1,G,S
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,3907,1,G,S
Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,3909,1,C,S
,False,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,False,3911,3,F,S
Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,True,3911,3,E,S
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,3911,3,G,S
Earth,False,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,True,3912,1,F,S
Earth,False,,23.0,False,0.0,93.0,1.0,0.0,542.0,False,3913,2,F,S
Earth,False,PSO J318.5-22,29.0,False,0.0,2.0,553.0,44.0,0.0,False,3913,2,F,S
Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,3915,1,G,S
Europa,False,TRAPPIST-1e,14.0,False,2.0,881.0,0.0,578.0,214.0,False,3916,2,D,S
Europa,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,3916,2,D,S
Europa,False,TRAPPIST-1e,30.0,False,0.0,690.0,0.0,49.0,2264.0,False,3917,1,B,P
Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,,65.0,480.0,False,3919,1,F,P
Earth,False,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,True,3921,1,E,S
Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,3922,1,G,P
Earth,False,TRAPPIST-1e,18.0,False,95.0,0.0,0.0,13.0,622.0,False,3923,3,F,P
Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,3923,3,G,P
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3923,3,G,P
Earth,False,55 Cancri e,19.0,False,0.0,47.0,0.0,263.0,384.0,True,3924,1,E,S
Earth,False,TRAPPIST-1e,18.0,False,716.0,,0.0,0.0,0.0,False,3926,1,F,P
Europa,False,55 Cancri e,38.0,False,55.0,1258.0,0.0,650.0,10786.0,False,3927,2,C,S
Europa,False,55 Cancri e,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,True,3927,2,C,S
Europa,False,,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,False,3928,2,E,S
Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,3928,2,E,S
Earth,False,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,False,3930,1,F,S
Earth,False,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,False,3931,1,F,P
Mars,False,TRAPPIST-1e,18.0,False,659.0,0.0,2316.0,0.0,23.0,True,3932,2,E,S
Mars,False,55 Cancri e,34.0,False,2.0,0.0,805.0,29.0,0.0,True,3932,2,D,S
Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,3933,1,G,S
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,3935,1,G,S
Earth,False,TRAPPIST-1e,24.0,False,3537.0,0.0,0.0,0.0,0.0,False,3936,1,G,S
Earth,False,TRAPPIST-1e,24.0,False,45.0,588.0,5.0,7.0,0.0,True,3937,1,F,S
Mars,True,,56.0,False,0.0,0.0,0.0,0.0,0.0,True,3938,3,F,S
Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,3938,3,F,S
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,3938,3,F,S
Earth,False,TRAPPIST-1e,37.0,False,772.0,0.0,840.0,1.0,5.0,False,3939,1,E,P
Mars,False,TRAPPIST-1e,60.0,True,2739.0,0.0,0.0,0.0,0.0,False,3940,1,D,P
Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,False,3941,1,G,P
Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False,3942,1,G,S
Mars,False,TRAPPIST-1e,28.0,False,629.0,0.0,659.0,607.0,0.0,False,3944,1,F,S
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,3945,1,G,P
Mars,False,TRAPPIST-1e,37.0,False,14.0,0.0,91.0,1203.0,0.0,False,3946,1,F,P
Earth,False,TRAPPIST-1e,18.0,False,325.0,0.0,477.0,50.0,5.0,False,3948,1,F,P
Earth,False,TRAPPIST-1e,14.0,False,781.0,0.0,1.0,4.0,1.0,False,3949,1,E,P
Europa,False,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,True,3950,1,C,S
Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,544.0,12.0,False,3952,1,F,S
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,False,3954,1,G,S
Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,3955,1,G,S
Mars,False,TRAPPIST-1e,41.0,False,1144.0,12.0,14.0,22.0,0.0,False,3958,1,F,S
Earth,False,TRAPPIST-1e,21.0,False,0.0,80.0,255.0,0.0,5190.0,False,3959,3,G,P
Earth,False,TRAPPIST-1e,28.0,False,653.0,0.0,0.0,0.0,20.0,False,3959,3,F,P
Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3959,3,G,P
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,880.0,False,3960,1,F,S
Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,3961,1,F,S
Earth,,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,3962,2,G,P
Earth,False,PSO J318.5-22,55.0,False,0.0,1203.0,0.0,0.0,446.0,False,3962,2,E,P
Earth,,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3963,1,G,P
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,3964,1,G,S
Earth,False,TRAPPIST-1e,49.0,False,324.0,275.0,0.0,0.0,0.0,False,3966,3,F,P
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,1020.0,0.0,,True,3966,3,G,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,3966,3,G,P
Mars,False,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,,False,3967,1,F,P
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,3968,1,G,P
Mars,False,TRAPPIST-1e,23.0,False,355.0,0.0,764.0,0.0,0.0,True,3970,1,F,S
Earth,False,TRAPPIST-1e,44.0,False,39.0,821.0,0.0,7.0,41.0,False,3971,1,G,P
Europa,True,,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3973,1,E,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,5.0,756.0,0.0,True,3974,2,F,S
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,3974,2,G,S
Europa,False,TRAPPIST-1e,29.0,False,0.0,7164.0,0.0,58.0,1.0,True,3976,1,,
Earth,False,TRAPPIST-1e,19.0,False,46.0,0.0,675.0,0.0,0.0,True,3977,1,E,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,3980,1,G,P
Earth,False,PSO J318.5-22,33.0,False,400.0,270.0,33.0,0.0,0.0,False,3981,1,,
Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,True,3984,1,G,S
Earth,False,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,False,3985,1,G,P
Mars,False,TRAPPIST-1e,54.0,False,1217.0,0.0,1.0,4.0,0.0,False,3986,2,F,S
Mars,False,TRAPPIST-1e,43.0,False,1448.0,0.0,150.0,0.0,0.0,False,3986,2,F,S
Earth,False,TRAPPIST-1e,17.0,False,103.0,2183.0,0.0,16.0,0.0,True,3987,1,F,P
Mars,False,TRAPPIST-1e,26.0,False,1632.0,0.0,80.0,7.0,0.0,False,3988,1,D,P
Earth,False,TRAPPIST-1e,44.0,False,1258.0,3.0,0.0,1.0,0.0,False,3991,1,F,P
Earth,False,PSO J318.5-22,51.0,False,0.0,0.0,10.0,1098.0,0.0,False,3992,1,F,S
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,3994,1,B,S
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,3995,6,G,P
Earth,False,PSO J318.5-22,40.0,False,0.0,0.0,310.0,1.0,421.0,False,3995,6,F,P
Earth,False,55 Cancri e,27.0,False,0.0,0.0,2.0,0.0,808.0,False,3995,6,G,P
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,3995,6,G,P
Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,3995,6,G,P
Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,3995,6,G,P
Earth,False,PSO J318.5-22,24.0,False,16.0,0.0,1136.0,0.0,40.0,True,3996,1,F,P
Earth,False,55 Cancri e,25.0,False,0.0,83.0,0.0,439.0,0.0,False,3997,1,G,S
Europa,False,55 Cancri e,28.0,False,89.0,4826.0,0.0,2.0,1598.0,True,3998,1,C,P
Earth,False,TRAPPIST-1e,25.0,False,0.0,1017.0,0.0,0.0,0.0,False,3999,1,G,P
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4000,3,G,S
Earth,False,TRAPPIST-1e,25.0,False,20.0,0.0,424.0,0.0,359.0,False,4000,3,F,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4000,3,G,S
Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,970.0,0.0,0.0,True,4001,7,F,S
Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,4001,7,G,S
Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,True,4001,7,G,S
Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,4001,7,G,S
Earth,False,,34.0,False,0.0,847.0,14.0,0.0,0.0,True,4001,7,F,S
Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,4001,7,G,S
Earth,False,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,False,4001,7,G,S
Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,4002,1,E,P
Earth,False,TRAPPIST-1e,22.0,False,1417.0,0.0,0.0,0.0,0.0,True,4003,1,F,P
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,4005,8,G,P
Earth,False,TRAPPIST-1e,17.0,False,3.0,83.0,927.0,0.0,1.0,True,4005,8,G,P
Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,4005,8,G,P
Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,4005,8,,
Earth,True,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,True,4005,8,G,P
Earth,False,PSO J318.5-22,16.0,False,4.0,0.0,2278.0,2.0,0.0,True,4005,8,F,P
Earth,True,TRAPPIST-1e,41.0,False,,0.0,0.0,0.0,0.0,True,4005,8,G,P
Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,4005,8,G,P
Earth,True,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,True,4006,5,G,S
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,4006,5,G,S
Earth,False,PSO J318.5-22,59.0,False,400.0,0.0,126.0,0.0,158.0,True,4006,5,F,S
Earth,,TRAPPIST-1e,45.0,False,1796.0,0.0,4.0,0.0,5.0,False,4006,5,G,S
Earth,False,55 Cancri e,52.0,False,0.0,704.0,0.0,0.0,,True,4006,5,F,S
Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,4008,1,F,S
Earth,False,55 Cancri e,51.0,False,8.0,0.0,206.0,1247.0,14.0,True,4009,1,,
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,4010,1,G,P
Mars,False,TRAPPIST-1e,14.0,False,460.0,0.0,0.0,315.0,172.0,False,4013,1,E,P
Europa,False,TRAPPIST-1e,42.0,False,0.0,456.0,1.0,1193.0,3039.0,False,4014,2,B,P
Europa,False,55 Cancri e,28.0,False,0.0,3238.0,0.0,750.0,2368.0,False,4014,2,B,P
Earth,False,55 Cancri e,34.0,False,309.0,542.0,0.0,0.0,55.0,False,4016,1,E,S
Mars,False,TRAPPIST-1e,21.0,,0.0,0.0,0.0,0.0,0.0,False,4017,5,E,S
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,4017,5,F,S
Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,4017,5,F,S
Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,4017,5,E,S
Mars,False,TRAPPIST-1e,23.0,False,931.0,0.0,134.0,0.0,421.0,False,4017,5,F,S
Earth,False,TRAPPIST-1e,20.0,False,,1.0,0.0,20.0,42.0,False,4018,1,F,S
Earth,False,55 Cancri e,59.0,False,258.0,377.0,5.0,0.0,0.0,True,4019,1,E,P
Europa,False,55 Cancri e,37.0,False,6498.0,1470.0,0.0,416.0,4174.0,False,4020,1,B,P
Mars,False,TRAPPIST-1e,32.0,False,1843.0,0.0,662.0,0.0,0.0,False,4021,1,F,P
Earth,False,PSO J318.5-22,37.0,False,4.0,0.0,223.0,512.0,1.0,False,4022,1,F,P
Earth,False,TRAPPIST-1e,27.0,False,1.0,355.0,757.0,0.0,,False,4023,1,E,P
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,4026,1,B,S
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,4027,1,G,P
,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,4030,5,G,S
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,4030,5,,
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,4030,5,G,S
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,4030,5,G,S
Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,4030,5,G,S
Europa,True,55 Cancri e,,False,0.0,,0.0,0.0,0.0,True,4031,2,C,P
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,4031,2,C,P
Earth,,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,4032,1,G,P
Europa,False,55 Cancri e,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,True,4033,1,C,S
Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,4034,1,E,P
Earth,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,4035,1,G,P
Earth,False,TRAPPIST-1e,22.0,False,7.0,61.0,110.0,708.0,0.0,False,4036,1,G,S
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,4037,1,G,S
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,4038,1,G,S
Earth,False,TRAPPIST-1e,24.0,False,714.0,0.0,4.0,49.0,11.0,False,4039,1,F,S
Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,,0.0,False,4040,1,G,P
Europa,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,,True,4042,3,A,S
Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,True,4042,3,A,S
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,4042,3,A,S
Earth,False,TRAPPIST-1e,,False,0.0,0.0,0.0,32.0,1577.0,False,4043,1,E,P
Mars,False,TRAPPIST-1e,32.0,False,536.0,0.0,736.0,118.0,0.0,False,4044,3,F,S
Mars,False,TRAPPIST-1e,2.0,False,0.0,,0.0,0.0,0.0,True,4044,3,F,S
Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,4044,3,F,S
Mars,False,TRAPPIST-1e,49.0,False,1417.0,0.0,531.0,1348.0,192.0,False,4045,1,D,P
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,4046,1,G,P
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,4047,1,G,S
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,4049,1,A,S
Europa,False,55 Cancri e,36.0,False,0.0,1302.0,0.0,2067.0,10173.0,False,4050,1,A,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,4053,1,G,S
Earth,False,TRAPPIST-1e,21.0,False,3.0,34.0,600.0,0.0,8.0,False,4055,1,F,P
Earth,False,TRAPPIST-1e,36.0,False,437.0,442.0,0.0,2.0,1.0,False,4058,1,G,S
Earth,False,TRAPPIST-1e,54.0,False,880.0,2.0,531.0,2.0,0.0,False,4060,1,F,P
Mars,False,TRAPPIST-1e,30.0,False,1851.0,0.0,378.0,0.0,155.0,False,4061,3,D,S
Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4061,3,F,S
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,,0.0,True,4061,3,F,S
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,4063,1,G,S
Earth,False,TRAPPIST-1e,47.0,False,939.0,1477.0,,0.0,0.0,True,4064,1,F,S
Earth,False,TRAPPIST-1e,25.0,False,1339.0,1.0,360.0,0.0,0.0,False,4065,1,G,P
Europa,,55 Cancri e,18.0,False,0.0,30.0,0.0,67.0,2790.0,False,4066,2,B,S
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,4066,2,B,S
Europa,False,TRAPPIST-1e,27.0,False,,1381.0,0.0,148.0,2181.0,False,4068,1,D,S
Earth,False,55 Cancri e,24.0,False,0.0,0.0,2433.0,0.0,53.0,True,4069,1,F,S
Europa,True,,,False,0.0,0.0,0.0,0.0,0.0,True,4071,2,B,P
Europa,True,55 Cancri e,22.0,False,0.0,0.0,,0.0,,True,4071,2,B,P
Earth,True,TRAPPIST-1e,60.0,False,0.0,0.0,,0.0,0.0,True,4072,1,G,S
Europa,False,TRAPPIST-1e,38.0,False,1901.0,1276.0,0.0,7561.0,12.0,False,4075,1,C,S
Earth,False,TRAPPIST-1e,23.0,False,1616.0,0.0,1.0,0.0,2.0,False,4076,1,E,P
,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,4078,1,G,P
Mars,False,55 Cancri e,55.0,False,1680.0,0.0,1.0,0.0,6.0,False,4079,1,F,S
Earth,False,55 Cancri e,20.0,False,719.0,0.0,10.0,0.0,0.0,False,4080,1,F,P
Earth,False,55 Cancri e,50.0,False,451.0,132.0,195.0,31.0,0.0,False,4081,1,G,P
Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,4082,1,E,P
Europa,False,TRAPPIST-1e,21.0,False,0.0,6190.0,1828.0,7.0,35.0,True,4083,1,C,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,1549.0,0.0,0.0,766.0,True,4084,1,D,S
Europa,False,TRAPPIST-1e,36.0,False,0.0,2177.0,0.0,1097.0,144.0,True,4089,1,A,S
Mars,False,TRAPPIST-1e,46.0,False,227.0,0.0,1546.0,3.0,2.0,True,4090,1,D,S
Earth,False,TRAPPIST-1e,26.0,False,0.0,586.0,1.0,0.0,58.0,True,4091,1,F,S
Earth,False,TRAPPIST-1e,24.0,False,0.0,20.0,0.0,14.0,659.0,False,4093,1,F,P
Earth,False,55 Cancri e,14.0,False,834.0,1080.0,3.0,183.0,208.0,False,4095,1,G,P
Mars,False,TRAPPIST-1e,46.0,False,949.0,0.0,128.0,3.0,41.0,True,4096,1,F,P
Earth,False,TRAPPIST-1e,15.0,False,0.0,840.0,123.0,0.0,20.0,False,4097,1,E,P
Earth,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,4098,1,G,P
Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,4099,1,G,P
Mars,False,TRAPPIST-1e,38.0,False,1100.0,43.0,163.0,3.0,0.0,False,4101,1,F,S
Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,4102,1,B,P
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,4103,1,G,P
Earth,False,TRAPPIST-1e,41.0,False,1025.0,0.0,0.0,0.0,0.0,False,4104,1,G,P
Earth,False,TRAPPIST-1e,43.0,False,0.0,831.0,78.0,0.0,0.0,True,4106,1,G,S
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,489.0,5.0,276.0,False,4107,1,G,S
Europa,True,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,4108,2,B,S
Europa,,TRAPPIST-1e,47.0,False,27.0,2651.0,538.0,18.0,0.0,True,4108,2,B,S
Earth,False,TRAPPIST-1e,19.0,False,169.0,399.0,,97.0,0.0,True,4109,1,F,P
Earth,False,TRAPPIST-1e,25.0,False,0.0,38.0,0.0,847.0,112.0,False,4110,1,E,P
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,4112,1,G,S
Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,4113,2,B,P
Europa,False,TRAPPIST-1e,45.0,False,0.0,2524.0,0.0,166.0,1.0,True,4113,2,B,P
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,4114,1,E,S
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,4115,1,G,S
Earth,False,TRAPPIST-1e,21.0,False,40.0,0.0,736.0,0.0,0.0,True,4116,1,F,S
Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,False,4120,1,G,S
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,,0.0,0.0,True,4125,1,G,P
Europa,,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,,True,4127,1,B,P
Mars,False,TRAPPIST-1e,54.0,True,111.0,0.0,1144.0,8.0,23.0,False,4128,3,F,P
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4128,3,F,P
Mars,True,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,True,4128,3,F,P
Earth,False,TRAPPIST-1e,23.0,False,15.0,1.0,777.0,3.0,3.0,False,4129,1,F,P
Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,4130,1,,
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,,0.0,True,4131,1,C,S
Earth,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,4132,1,G,P
,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,4134,1,,
Mars,False,TRAPPIST-1e,58.0,False,850.0,0.0,22.0,1493.0,0.0,False,4135,1,F,S
Earth,False,55 Cancri e,39.0,False,664.0,0.0,0.0,40.0,0.0,False,4137,1,F,S
Earth,False,PSO J318.5-22,23.0,False,40.0,15.0,30.0,0.0,637.0,False,4140,1,F,P
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,4141,1,G,P
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,,0.0,0.0,True,4142,1,C,S
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,4143,1,E,P
Earth,False,TRAPPIST-1e,36.0,False,19.0,476.0,0.0,5.0,290.0,False,4144,1,E,P
Earth,False,PSO J318.5-22,13.0,False,16.0,0.0,87.0,544.0,0.0,False,4145,1,F,P
Europa,False,TRAPPIST-1e,54.0,False,0.0,,0.0,3200.0,0.0,True,4147,2,C,S
Europa,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,4147,2,C,S
Earth,False,55 Cancri e,33.0,,,0.0,589.0,2.0,255.0,True,4149,1,G,P
Earth,False,TRAPPIST-1e,46.0,False,0.0,1029.0,0.0,0.0,0.0,True,4150,1,F,S
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,4151,1,G,P
Earth,False,TRAPPIST-1e,35.0,False,89.0,0.0,0.0,545.0,0.0,False,4152,1,F,P
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,4154,1,F,S
Earth,True,55 Cancri e,15.0,,0.0,0.0,0.0,0.0,0.0,False,4156,1,G,P
Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,580.0,211.0,0.0,False,4158,1,E,S
Earth,False,TRAPPIST-1e,15.0,False,,2.0,15.0,5.0,842.0,False,4159,1,F,S
Mars,False,TRAPPIST-1e,27.0,True,661.0,,991.0,46.0,0.0,True,4160,1,F,S
Earth,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,4163,1,G,S
Earth,False,TRAPPIST-1e,37.0,False,246.0,0.0,703.0,5.0,0.0,True,4165,1,G,P
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,4166,2,B,P
Europa,False,55 Cancri e,58.0,True,0.0,279.0,3627.0,122.0,30.0,True,4166,2,B,P
Earth,False,PSO J318.5-22,,,0.0,440.0,0.0,0.0,334.0,False,4167,1,,
Earth,False,TRAPPIST-1e,38.0,False,0.0,18.0,30.0,0.0,832.0,False,4168,2,F,P
Earth,False,TRAPPIST-1e,28.0,False,0.0,241.0,6.0,0.0,542.0,False,4168,2,E,P
Europa,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,4169,2,D,P
Europa,False,TRAPPIST-1e,41.0,False,0.0,1562.0,0.0,2.0,16.0,True,4169,2,D,P
Europa,True,TRAPPIST-1e,28.0,False,,0.0,0.0,0.0,0.0,True,4170,1,B,P
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,False,4171,1,G,P
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,4172,7,F,P
Mars,False,TRAPPIST-1e,58.0,False,12.0,0.0,186.0,2436.0,4.0,False,4172,7,F,P
,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,4172,7,F,P
Mars,False,55 Cancri e,24.0,False,1363.0,0.0,50.0,0.0,0.0,False,4172,7,F,P
Mars,False,TRAPPIST-1e,56.0,False,128.0,0.0,959.0,0.0,42.0,False,4172,7,F,P
